citing_id,cited_id
3621,2054
3621,3422
3621,3479
3621,3485
3621,3504
3621,3515
3621,3519
3621,3522
3621,3552
3621,3617
3621,3640
3621,3652
3623,1500
3623,3161
3623,3434
3623,3547
3623,3601
3629,76
3629,3361
3629,3457
3629,3479
3629,3615
3629,3650
3629,11849
3629,13384
3631,76
3631,1379
3631,1495
3631,3106
3631,3661
3638,1377
3638,1441
3638,12151
3644,10
3644,1067
3644,1383
3644,1495
3644,1498
3644,1504
3644,2006
3644,2950
3644,3438
3644,3467
3657,1427
3657,1430
3657,1500
3657,2240
3657,14058
3662,10849
3663,10879
3693,10
3693,817
3693,1449
3693,1464
3693,1502
3693,3345
3693,3422
3695,10
3695,1449
3695,1464
3695,1502
3695,1508
3695,2961
3695,3693
3716,2240
3716,3703
3738,10
3738,386
3738,827
3738,1000
3738,1379
3738,1406
3738,1502
3738,1504
3738,1512
3738,1526
3738,1829
3738,3420
3738,3422
3738,3424
3738,3515
3738,3587
3738,3589
3738,3746
3738,3769
3738,3786
3738,3845
3738,3865
3738,10607
3738,13382
3741,84
3741,155
3741,212
3741,224
3741,348
3741,386
3741,422
3741,827
3741,962
3741,1000
3741,1377
3741,1437
3741,1829
3741,1870
3741,2973
3741,3603
3741,3738
3741,3744
3741,3749
3741,3755
3741,3758
3741,3763
3741,3769
3741,3779
3741,3781
3744,59
3744,84
3744,1785
3744,1829
3744,2034
3744,3738
3744,3863
3744,12745
3749,386
3749,1000
3749,3738
3749,3783
3749,10607
3755,84
3755,348
3755,422
3755,827
3755,1526
3755,3728
3755,3738
3755,3758
3755,3760
3755,3767
3758,257
3758,385
3758,827
3758,1526
3758,1829
3758,2054
3758,3728
3758,3850
3760,571
3760,1801
3760,2217
3760,3463
3760,3810
3763,84
3763,155
3763,212
3763,1377
3763,1437
3763,3758
3764,5671
3764,11006
3767,1801
3767,1893
3767,2973
3767,3136
3767,3138
3767,3146
3767,3504
3767,3522
3769,1377
3769,1801
3769,2973
3769,3138
3769,3146
3769,3279
3769,3504
3769,3522
3771,155
3771,3320
3771,3738
3773,386
3773,396
3773,712
3773,869
3773,1406
3773,1495
3773,1785
3773,1829
3773,2054
3773,3281
3773,3364
3773,12125
3775,1526
3775,13999
3779,84
3779,101
3779,827
3779,1785
3779,3728
3779,3816
3781,127
3781,965
3781,1000
3781,1379
3781,1512
3781,1524
3781,3361
3781,3738
3781,3746
3781,3859
3781,3885
3781,3890
3781,11849
3781,13122
3783,386
3783,1000
3783,3738
3783,3749
3783,3769
3783,10607
3786,9
3810,1377
3810,1419
3810,2098
3816,1389
3816,1419
3816,1827
3816,2240
3816,3591
3816,13384
3820,1377
3820,1425
3820,2182
3820,2970
3820,3835
3820,11992
3830,8926
3830,10452
3830,10879
3830,10880
3839,10899
3840,3848
3845,1419
3845,1460
3845,2170
3845,3028
3845,3157
3845,3159
3845,3591
3845,3760
3845,3767
3845,12151
3850,1354
3850,1379
3850,1419
3850,1728
3850,1746
3850,3415
3850,3728
3850,3865
3859,84
3859,127
3859,152
3859,1379
3859,1495
3859,1510
3859,1515
3859,3829
3859,3833
3859,3835
3859,3840
3859,3842
3859,3848
3859,3850
3859,3861
3859,3863
3859,3869
3859,3885
3859,3890
3859,10608
3863,10
3863,44
3863,259
3863,790
3863,1067
3863,1354
3863,1379
3863,1381
3863,1389
3863,1406
3863,1439
3863,1445
3863,1447
3863,1460
3863,1526
3863,1801
3863,1819
3863,2054
3863,2116
3863,2141
3863,2255
3863,2468
3863,2950
3863,2964
3863,3016
3863,3277
3863,3438
3863,3448
3863,3489
3863,3511
3863,3587
3863,3638
3863,3726
3863,3835
3863,3845
3863,3850
3863,3865
3863,3869
3863,3871
3863,11589
3863,11963
3863,12151
3863,13382
3863,13737
3867,101
3867,571
3867,1377
3867,1419
3867,1421
3867,1425
3867,1460
3867,2170
3867,2189
3867,3277
3867,3591
3867,3650
3867,3760
3867,3767
3867,3816
3867,12151
3869,101
3869,571
3869,1404
3869,2468
3869,3638
3869,3810
3869,11589
3869,12454
3871,1381
3871,2968
3871,3835
3873,1357
3873,1375
3873,1377
3873,1381
3873,1383
3873,1421
3873,1425
3873,1439
3873,1451
3873,1460
3873,1732
3875,10
3875,1354
3875,1379
3875,1389
3875,1419
3875,1449
3875,1510
3875,1512
3875,1801
3875,1827
3875,3415
3875,3650
3875,3661
3875,3690
3875,3827
3875,3852
3877,1389
3877,1419
3877,1816
3877,1827
3926,10
3926,76
3926,817
3926,1449
3926,1456
3926,1464
3926,1498
3926,1500
3926,1502
3926,1506
3926,1508
3926,1512
3926,1732
3926,3279
3926,3355
3926,3422
3926,3506
3926,3519
3926,3633
3926,3690
3926,3693
3926,3695
3926,14035
3934,10
3934,101
3934,151
3934,152
3934,250
3934,259
3934,606
3934,1377
3934,1419
3934,1449
3934,1498
3934,1504
3934,1870
3934,1881
3934,3387
3934,3585
3934,3916
3934,3936
3934,3958
3934,3973
3934,3989
3934,12235
3934,14035
3934,14367
3934,14498
3934,14518
3936,10
3936,151
3936,1369
3936,1504
3936,1508
3936,3585
3936,3916
3936,3926
3936,3973
3936,14035
3936,14272
3936,14367
3936,14535
3936,14548
3956,1498
3956,3916
3956,3934
3956,3946
3956,3948
3958,42
3958,842
3958,891
3958,11314
3958,14548
3962,3944
3969,250
3969,2950
3969,3934
3969,3936
3969,3948
3969,3956
3969,3958
3969,14518
3969,14546
3973,3515
3973,3916
3973,14035
3975,10
3975,1357
3975,1383
3975,1449
3975,1489
3975,1515
3975,3104
3975,3515
3975,3585
3975,3668
3975,3736
3975,3926
3989,383
3989,3422
3989,3973
4103,3365
4103,10851
4103,10915
4158,10332
4340,1010
4340,9341
4340,9939
4340,10270
4340,10594
4340,10616
4340,10807
4340,10934
4457,14287
4488,10373
4488,10462
4617,10885
4785,14412
4785,14608
4830,10941
4996,10879
4996,10944
4996,13876
5018,11006
5018,11009
5018,13849
5018,13850
5018,13852
5024,40
5024,52
5024,341
5024,886
5024,14129
5024,14130
5024,14131
5024,14132
5024,14133
5089,14607
5121,10946
5194,10899
5194,10946
5216,45
5216,170
5216,204
5216,578
5216,12181
5216,12290
5306,8702
5306,8919
5306,9331
5306,9835
5306,10649
5306,10918
5306,10927
5306,11006
5306,14323
5318,10851
5358,14221
5454,10941
5454,11009
5455,10915
5458,11603
5458,14282
5478,14191
5483,587
5483,9747
5483,10081
5546,11006
5546,11009
5548,53
5548,14281
5548,14282
5548,14283
5570,10915
5599,609
5599,2317
5599,13882
5661,11006
5661,11009
5661,14080
5661,14081
5661,14082
5664,2288
5671,3883
5772,10915
5800,14276
5896,3365
5896,10946
5907,10294
5907,10915
5916,13850
5964,14073
5985,450
6020,10554
6020,10619
6020,10778
6020,10995
6020,11026
6020,14347
6083,8919
6197,13778
6201,10899
6281,14292
6465,10064
6465,10934
6465,14277
6465,14401
6492,10294
6492,10332
6492,10915
6628,73
6628,347
6628,10748
6628,10849
6628,11006
6628,13811
6628,14292
6630,11006
6630,11009
6630,14081
6633,8559
6633,10405
6645,10849
6645,10915
6645,10927
6693,10915
6713,11826
6713,13888
6713,13920
6831,14482
6849,2302
6849,3365
6849,8927
6849,9879
6849,10311
6849,10358
6849,10366
6849,10416
6849,10546
6849,11026
6849,11029
6849,11030
6916,8773
6916,10879
6916,14129
6916,14384
6916,14421
6996,291
6996,10915
7068,3231
7068,13778
7239,1515
7239,3106
7239,13784
7325,10899
7445,10915
7472,14129
7472,14380
7472,14381
7472,14382
7472,14383
7472,14384
7472,14385
7472,14386
7567,1495
7638,10851
7781,11493
7781,14391
7813,1010
7813,9177
7813,10040
7980,14292
7981,8819
7981,10915
7981,10946
7981,10955
7988,10915
8003,13849
8067,226
8067,491
8067,501
8067,614
8067,3500
8067,11605
8067,11690
8157,810
8157,14129
8157,14384
8157,14421
8238,5925
8238,7239
8238,14138
8284,1010
8291,10899
8300,14403
8445,3500
8468,14292
8477,587
8477,10413
8551,1010
8551,9730
8551,9939
8551,10267
8551,14421
8559,3883
8678,9893
8678,10330
8678,10342
8678,10362
8678,10382
8678,10403
8678,10452
8678,10900
8678,10961
8776,9662
8776,9682
8776,9939
8776,10342
8776,10366
8776,10400
8776,10403
8776,10452
8776,10461
8776,10489
8776,10748
8776,10900
8776,10915
8776,10945
8793,587
8793,10342
8793,10403
8793,10452
8793,10455
8793,10643
8793,10846
8793,10915
8802,53
8802,65
8802,3365
8802,8919
8802,10334
8802,10899
8802,10915
8802,10995
8821,10452
8821,10915
8850,10382
8850,10554
8850,10915
8850,11039
8954,5671
8961,11018
8989,13882
9041,10915
9127,10403
9138,10543
9138,10546
9138,10930
9138,10934
9138,11029
9138,11030
9200,587
9200,5671
9200,8919
9200,9818
9200,10342
9200,10350
9200,10375
9200,10400
9200,10405
9200,10494
9200,10915
9200,14115
9213,9270
9213,10915
9218,8919
9221,1090
9221,13547
9234,10937
9270,10342
9270,10449
9270,10452
9270,10596
9270,10915
9326,3365
9326,10915
9331,10554
9468,10028
9468,10308
9468,10311
9468,10452
9468,10596
9468,10879
9521,10382
9521,10405
9521,10567
9521,10915
9522,226
9522,491
9522,501
9522,614
9522,3500
9522,11605
9522,11690
9542,75
9542,1077
9542,10915
9542,11442
9542,11591
9542,12220
9544,9998
9544,10879
9544,10900
9544,10945
9563,3365
9563,10915
9563,14284
9778,11011
9801,1515
9801,8877
9801,9043
9801,9111
9801,9277
9801,10358
9801,10896
9801,10900
9801,11193
9835,116
9835,587
9835,8919
9835,10330
9835,10699
9835,10879
9835,10915
9835,10955
9859,785
9859,11946
9859,13887
9859,14073
9859,14359
9892,10915
9942,587
9942,10915
9958,8806
9958,8897
9958,8918
9958,10246
9958,10301
9958,10594
9961,10619
9961,11026
9963,10350
9963,10851
9984,13042
10031,10504
10055,10526
10066,587
10066,10342
10066,10400
10066,10452
10066,10650
10066,10860
10101,587
10101,9277
10101,9427
10101,9474
10101,9563
10101,9691
10101,10302
10101,10452
10101,10748
10101,10807
10101,10860
10101,10955
10101,10969
10101,14306
10101,14309
10136,13835
10136,14292
10136,14297
10136,14298
10136,14299
10136,14300
10136,14301
10136,14302
10199,10915
10261,587
10261,10546
10261,10915
10294,10554
10294,10619
10294,10778
10294,10995
10294,11026
10294,14347
10303,141
10303,13859
10303,13917
10303,13932
10303,14073
10303,14314
10303,14315
10303,14316
10303,14317
10303,14318
10303,14319
10307,10294
10345,587
10345,10332
10345,10412
10345,10452
10345,10869
10345,10900
10345,10915
10379,10373
10379,10403
10379,10405
10410,308
10410,14263
10410,14264
10414,10526
10432,406
10432,3726
10432,9521
10432,10778
10432,10899
10432,10915
10432,10937
10432,10961
10432,11020
10432,11376
10432,13693
10432,13751
10432,13798
10432,13799
10432,13800
10432,13801
10432,13802
10432,13803
10432,13804
10432,13805
10432,13806
10432,13807
10432,13808
10432,13809
10432,13810
10432,13811
10432,13812
10432,13813
10432,13814
10432,13815
10432,13816
10432,13817
10432,13818
10432,13819
10432,13820
10432,13821
10432,13822
10432,13823
10432,13824
10432,13825
10432,13826
10432,13827
10432,13828
10432,13829
10432,13830
10432,13831
10432,13832
10432,13833
10432,13834
10432,13835
10432,13836
10432,13837
10432,13838
10432,13839
10432,13840
10432,13841
10432,13842
10439,13850
10439,13920
10439,14083
10455,405
10455,10899
10457,10543
10457,10930
10457,10934
10457,11029
10470,81
10479,12672
10479,14549
10481,10330
10481,10413
10481,13849
10481,13877
10481,13930
10481,14086
10481,14100
10481,14181
10491,587
10491,5671
10491,10294
10491,10322
10491,10350
10491,10529
10491,10546
10491,10556
10491,10860
10491,11029
10498,103
10498,13844
10498,13845
10498,13846
10498,13847
10498,13848
10506,10596
10506,11039
10538,10362
10538,11878
10538,13877
10538,13969
10538,13970
10538,13971
10538,13972
10538,13973
10549,14084
10554,13797
10591,3500
10591,10596
10591,12157
10591,13782
10607,2223
10607,2966
10607,3021
10608,101
10608,127
10608,1502
10608,3515
10608,3865
10611,10915
10615,85
10615,9835
10615,10554
10615,10899
10615,10915
10615,10927
10615,10937
10615,10961
10615,10995
10615,11009
10615,11026
10615,13849
10615,14405
10617,10937
10617,11029
10617,14320
10617,14321
10617,14322
10617,14323
10617,14324
10617,14325
10617,14326
10619,10416
10619,10471
10619,10543
10619,10546
10619,10934
10619,11026
10619,11029
10619,11030
10629,6465
10629,14303
10629,14304
10631,2623
10631,5787
10631,7845
10631,8719
10631,8799
10631,8810
10631,8862
10631,8875
10631,8977
10631,9280
10631,9599
10631,9617
10631,9955
10631,10064
10631,10200
10631,10546
10631,10849
10631,10860
10631,10862
10631,10915
10631,10934
10631,14275
10631,14276
10631,14277
10651,11543
10663,43
10663,210
10663,11009
10684,10345
10684,10403
10684,10452
10684,10455
10684,10479
10701,10915
10701,11009
10701,14285
10701,14286
10701,14287
10701,14288
10701,14289
10701,14290
10703,1454
10703,13859
10707,3365
10707,10989
10707,14073
10707,14279
10712,291
10712,10332
10712,14367
10712,14368
10712,14369
10712,14370
10712,14371
10712,14372
10727,587
10727,10294
10727,10342
10727,10587
10727,13808
10727,13831
10727,14373
10727,14374
10727,14375
10727,14376
10727,14377
10727,14378
10761,10330
10761,10413
10761,13849
10761,13877
10761,13930
10761,14086
10761,14100
10761,14181
10764,116
10764,587
10764,8919
10764,10330
10764,10699
10764,10879
10764,10915
10764,10955
10768,10554
10768,10619
10768,10778
10768,10995
10768,11026
10768,14347
10772,295
10775,10330
10775,10342
10775,10403
10775,13852
10775,13971
10777,9835
10778,14085
10786,10373
10786,10403
10786,10416
10786,10452
10786,10546
10786,10900
10786,10961
10786,11029
10786,14292
10792,5671
10792,11029
10793,8919
10793,10748
10797,9
10797,81
10797,85
10797,205
10797,3030
10797,3291
10797,13656
10797,13949
10797,14236
10800,91
10810,11006
10810,13882
10810,13979
10845,10915
10849,85
10849,9835
10849,10554
10849,10899
10849,10915
10849,10927
10849,10937
10849,10961
10849,10995
10849,11009
10849,11026
10849,13849
10849,14405
10851,10937
10851,11029
10851,14320
10851,14321
10851,14322
10851,14323
10851,14324
10851,14325
10851,14326
10863,6465
10863,14303
10863,14304
10865,2623
10865,5787
10865,7845
10865,8719
10865,8799
10865,8810
10865,8862
10865,8875
10865,8977
10865,9280
10865,9599
10865,9617
10865,9955
10865,10064
10865,10200
10865,10546
10865,10849
10865,10860
10865,10862
10865,10915
10865,10934
10865,14275
10865,14276
10865,14277
10885,11543
10897,43
10897,210
10897,11009
10901,1010
10915,10554
10915,10619
10915,10778
10915,10995
10915,11026
10915,14347
10916,1010
10916,10330
10916,10350
10916,10382
10916,10587
10916,10934
10916,11029
10916,13888
10918,10345
10918,10403
10918,10452
10918,10455
10918,10479
10935,10915
10935,11009
10935,14285
10935,14286
10935,14287
10935,14288
10935,14289
10935,14290
10937,1454
10937,13859
10941,3365
10941,10989
10941,14073
10941,14279
10946,291
10946,10332
10946,14367
10946,14368
10946,14369
10946,14370
10946,14371
10946,14372
10961,587
10961,10294
10961,10342
10961,10587
10961,13808
10961,13831
10961,14373
10961,14374
10961,14375
10961,14376
10961,14377
10961,14378
10963,41
10963,110
10963,215
10963,255
10963,387
10963,424
10963,553
10963,751
10963,11308
10963,11606
10963,11993
10963,13195
10963,14429
10995,10330
10995,10413
10995,13849
10995,13877
10995,13930
10995,14086
10995,14100
10995,14181
10998,116
10998,587
10998,8919
10998,10330
10998,10699
10998,10879
10998,10915
10998,10955
11002,10554
11002,10619
11002,10778
11002,10995
11002,11026
11002,14347
11006,295
11009,10330
11009,10342
11009,10403
11009,13852
11009,13971
11011,9835
11012,14085
11020,10373
11020,10403
11020,10416
11020,10452
11020,10546
11020,10900
11020,10961
11020,11029
11020,14292
11026,5671
11026,11029
11027,8919
11027,10748
11031,9
11031,81
11031,85
11031,205
11031,3030
11031,3291
11031,13656
11031,13949
11031,14236
11034,91
11044,11006
11044,13882
11044,13979
11079,38
11079,43
11079,108
11079,247
11079,983
11080,38
11080,40
11080,41
11080,43
11080,46
11080,51
11080,68
11080,70
11080,108
11080,123
11080,150
11080,203
11080,230
11080,11165
11080,11760
11081,38
11081,41
11081,90
11081,187
11081,211
11081,603
11081,820
11082,39
11082,77
11082,97
11082,1009
11083,38
11083,50
11083,88
11083,112
11083,138
11083,144
11083,172
11083,264
11083,366
11083,435
11083,502
11083,561
11083,592
11083,751
11083,873
11083,976
11083,11188
11083,11712
11083,12658
11083,13228
11084,1706
11084,12062
11086,106
11086,638
11089,40
11089,41
11089,43
11089,123
11089,189
11089,210
11089,356
11089,449
11089,890
11089,11087
11089,11265
11089,12250
11089,13165
11090,38
11090,39
11090,56
11090,71
11090,74
11090,89
11090,90
11090,113
11090,122
11090,163
11090,167
11090,340
11090,355
11090,441
11090,554
11090,945
11090,1098
11090,11550
11090,11808
11091,39
11091,43
11091,70
11091,395
11091,872
11094,54
11094,291
11094,475
11094,530
11094,11826
11094,13849
11094,13853
11094,13859
11094,13876
11094,13882
11094,13887
11094,13902
11094,13916
11094,13917
11094,13944
11094,13979
11094,14073
11094,14074
11094,14086
11094,14087
11094,14088
11094,14175
11094,14234
11094,14241
11094,14366
11094,14422
11096,10
11096,44
11096,84
11096,101
11096,152
11096,205
11096,212
11096,257
11096,348
11096,422
11096,452
11096,660
11096,790
11096,797
11096,869
11096,906
11096,944
11096,1026
11096,1045
11096,1352
11096,1373
11096,1381
11096,1437
11096,1447
11096,1460
11096,1482
11096,1495
11096,1512
11096,1515
11096,1526
11096,1706
11096,1785
11096,1816
11096,1829
11096,1881
11096,1912
11096,2141
11096,2151
11096,2231
11096,2236
11096,2261
11096,2483
11096,2970
11096,2998
11096,3355
11096,3383
11096,3422
11096,3442
11096,3500
11096,3726
11096,3728
11096,3731
11096,3736
11096,3738
11096,3744
11096,3755
11096,3758
11096,3760
11096,3765
11096,3771
11096,3779
11096,3810
11096,3852
11096,3861
11096,12151
11107,1385
11107,1924
11107,11162
11110,152
11113,65
11113,712
11121,12424
11125,76
11125,452
11125,1449
11125,1495
11125,2052
11125,2950
11125,3442
11125,3452
11125,3511
11125,3515
11125,3926
11125,13185
11128,38
11128,40
11128,119
11128,1062
11128,11760
11128,12690
11129,10
11129,223
11129,284
11129,1379
11129,1383
11129,1451
11129,1489
11129,3305
11129,3519
11129,11563
11129,11780
11129,12802
11129,14012
11129,14042
11130,712
11130,817
11130,1357
11130,1375
11130,1498
11130,1728
11130,3297
11130,3372
11130,3885
11130,11333
11135,41
11135,94
11135,112
11135,168
11135,211
11135,439
11135,482
11135,504
11135,529
11135,584
11135,11461
11136,50
11136,82
11136,93
11136,147
11136,159
11136,191
11136,196
11136,197
11136,216
11136,246
11136,354
11136,400
11136,447
11136,492
11136,979
11136,1046
11136,1072
11136,11083
11136,11167
11136,11202
11136,11834
11137,38
11137,160
11137,178
11137,207
11137,317
11137,327
11137,346
11137,481
11137,537
11137,581
11137,616
11137,691
11137,736
11137,856
11137,908
11137,996
11137,1018
11137,12362
11137,12756
11137,13524
11138,41
11138,135
11139,38
11139,40
11139,70
11139,157
11139,210
11139,269
11139,306
11139,12797
11140,85
11140,134
11140,430
11140,5599
11140,13702
11140,13882
11140,13887
11140,13902
11140,13949
11140,13950
11140,13999
11140,14030
11140,14069
11144,38
11144,40
11144,41
11144,43
11144,46
11144,56
11144,68
11144,118
11144,176
11144,203
11144,230
11144,335
11144,11128
11144,12636
11144,12797
11144,13299
11144,13418
11145,38
11145,40
11145,41
11145,43
11145,135
11145,187
11145,361
11145,392
11145,456
11145,470
11145,515
11145,880
11145,967
11146,38
11146,40
11146,41
11146,43
11146,46
11146,70
11146,74
11146,113
11146,140
11146,169
11146,247
11146,340
11146,369
11146,525
11146,639
11146,11148
11146,11252
11146,11339
11146,12200
11146,13282
11146,13588
11155,1988
11161,76
11161,3587
11162,681
11162,964
11162,1993
11162,3873
11163,92
11163,1843
11163,1899
11163,1916
11163,1966
11163,13124
11169,54
11169,179
11169,188
11169,294
11169,308
11169,462
11169,648
11169,12355
11169,13280
11169,14073
11173,45
11174,59
11174,270
11174,324
11174,567
11174,3835
11176,1970
11176,12480
11178,38
11178,40
11178,52
11178,88
11178,157
11178,635
11178,713
11179,38
11179,39
11179,40
11179,41
11179,46
11179,56
11179,68
11179,89
11179,90
11179,133
11179,256
11179,266
11179,292
11179,371
11179,399
11179,11144
11179,13484
11186,65
11186,944
11186,1354
11186,1526
11186,1706
11186,3587
11193,67
11193,101
11193,385
11193,906
11193,1377
11193,1421
11193,1445
11193,1495
11193,1526
11193,1706
11193,1713
11193,1732
11193,1749
11193,1785
11193,1912
11193,2052
11193,2054
11193,2066
11193,2185
11193,3291
11193,3336
11193,3355
11193,3417
11193,3422
11193,3511
11193,3695
11193,3810
11193,11963
11193,12454
11193,12650
11193,13512
11194,92
11194,284
11194,1966
11194,2009
11194,3863
11194,13998
11195,797
11195,11936
11203,67
11203,72
11203,84
11203,126
11203,161
11203,700
11203,1024
11203,1377
11203,1419
11203,1781
11203,1808
11203,12422
11203,14623
11209,90
11209,199
11209,454
11209,620
11209,691
11209,11506
11209,11656
11211,41
11211,93
11211,130
11211,160
11211,207
11211,314
11211,400
11211,454
11211,497
11211,529
11211,920
11211,994
11211,11116
11211,11135
11211,11298
11211,11570
11211,11671
11211,11710
11211,11788
11211,12392
11211,12659
11211,13374
11213,13809
11214,38
11214,40
11214,41
11214,46
11214,68
11214,71
11214,90
11214,113
11214,140
11214,203
11214,264
11214,276
11214,361
11214,366
11214,11866
11214,11909
11215,38
11215,51
11215,176
11215,1015
11215,11866
11216,38
11216,39
11216,40
11216,41
11216,46
11216,68
11216,74
11216,90
11216,200
11216,309
11216,369
11216,764
11216,11097
11216,11124
11216,11891
11216,13361
11216,13418
11217,40
11217,135
11217,187
11219,38
11219,40
11219,46
11219,97
11219,573
11219,1062
11220,38
11220,51
11220,136
11220,149
11220,166
11220,199
11220,292
11220,597
11220,707
11220,808
11220,872
11220,11278
11220,11352
11220,13027
11220,13490
11221,39
11221,93
11221,174
11221,192
11221,372
11221,668
11221,11109
11221,11179
11221,11363
11221,11481
11221,11597
11221,12393
11221,13430
11222,38
11222,175
11222,256
11222,268
11222,286
11222,490
11222,592
11222,621
11222,642
11222,686
11222,748
11222,975
11222,11264
11222,11431
11222,11831
11222,11839
11222,11851
11222,12155
11222,12185
11223,178
11223,327
11223,823
11223,11087
11223,12136
11224,68
11224,93
11224,94
11224,112
11224,113
11224,143
11224,153
11224,171
11224,189
11224,230
11224,310
11224,356
11224,417
11224,426
11224,524
11224,561
11224,607
11224,661
11224,685
11224,791
11224,929
11224,966
11224,11477
11224,11792
11224,11840
11224,11944
11224,12499
11226,155
11226,726
11226,1785
11226,2466
11229,45
11229,47
11229,60
11229,117
11229,219
11229,838
11229,11585
11230,38
11230,39
11230,40
11230,41
11230,46
11230,83
11230,97
11230,573
11236,47
11236,92
11236,385
11236,1064
11236,1369
11236,1379
11236,1391
11236,1419
11236,11153
11237,155
11237,1034
11237,1785
11237,3316
11237,3587
11249,125
11249,209
11249,910
11249,1430
11249,1437
11249,1493
11249,1515
11249,3277
11249,3281
11249,3336
11249,3424
11249,3444
11249,3500
11249,3515
11249,11558
11249,12020
11249,12048
11249,12524
11250,42
11250,155
11251,42
11251,383
11251,943
11251,1427
11251,1482
11251,1489
11251,2214
11251,3415
11251,3661
11251,3749
11251,3773
11251,3783
11251,11318
11251,11810
11261,85
11261,134
11261,308
11261,5599
11261,13050
11261,13882
11261,13887
11262,3336
11262,3353
11262,3417
11262,3601
11263,263
11263,1369
11263,1736
11263,2145
11263,3773
11266,76
11266,155
11266,1713
11266,3728
11274,1381
11274,1410
11275,2059
11275,3890
11279,105
11279,120
11279,189
11279,199
11279,210
11279,464
11279,11253
11281,40
11281,43
11281,70
11281,627
11281,727
11283,105
11283,610
11283,12870
11284,43
11284,56
11284,93
11284,105
11284,227
11284,243
11284,382
11284,400
11284,510
11284,555
11284,610
11284,12023
11285,105
11285,131
11285,191
11285,222
11285,243
11285,252
11285,392
11285,490
11285,553
11285,564
11285,657
11285,668
11285,678
11285,851
11285,1018
11285,11145
11285,11538
11285,12032
11288,241
11290,289
11290,5599
11290,13702
11290,13882
11290,13949
11290,14020
11290,14034
11291,50
11291,82
11291,104
11291,128
11291,611
11291,11848
11291,12277
11293,38
11293,39
11293,40
11293,41
11293,69
11293,88
11293,106
11293,122
11293,149
11293,187
11293,11098
11293,12213
11295,1369
11295,11636
11295,13887
11295,13949
11304,126
11304,152
11304,161
11304,422
11304,1045
11304,1406
11304,1421
11304,1734
11304,1785
11304,1881
11304,1914
11304,1966
11304,1970
11304,2009
11304,3291
11304,3299
11304,3810
11304,3852
11304,3865
11304,11333
11304,13252
11304,13989
11306,65
11306,205
11306,282
11306,783
11306,1369
11306,3587
11306,11414
11306,13024
11306,14330
11314,759
11314,3279
11314,3545
11314,3585
11314,3926
11314,14548
11315,115
11315,11304
11315,12698
11315,14612
11316,45
11316,47
11316,60
11316,117
11316,170
11316,807
11316,11391
11316,11528
11318,224
11318,239
11318,383
11318,386
11318,943
11318,1437
11318,2223
11318,3749
11318,3783
11318,11810
11320,38
11320,40
11320,41
11320,68
11320,106
11320,157
11320,203
11320,247
11320,248
11320,266
11320,387
11320,687
11320,11091
11320,11148
11320,11624
11320,13418
11320,13698
11321,177
11321,13478
11323,65
11323,480
11323,576
11323,676
11323,1789
11323,1872
11323,1993
11323,3422
11323,11162
11323,11375
11323,11880
11323,12270
11323,12348
11323,12421
11329,2217
11329,12044
11329,12486
11331,962
11331,1451
11331,1489
11331,1732
11331,2547
11331,3127
11331,3316
11331,3835
11331,13383
11332,45
11332,47
11332,60
11332,107
11332,117
11332,838
11332,11106
11332,11391
11332,12747
11332,13378
11333,1385
11333,2170
11333,2249
11333,2278
11333,3106
11333,3623
11333,11992
11338,9
11338,10
11338,59
11338,162
11338,237
11338,1053
11338,1369
11338,1373
11338,1379
11338,1443
11338,1495
11338,1515
11338,1859
11338,3871
11338,11142
11350,85
11350,2533
11360,205
11360,284
11360,949
11364,185
11364,2120
11368,267
11368,1843
11371,1035
11371,13882
11371,13989
11375,1522
11375,1789
11375,12270
11385,13949
11386,2267
11386,2970
11387,926
11387,14044
11389,1377
11389,1781
11389,13593
11390,67
11391,45
11391,47
11391,60
11391,117
11391,838
11391,12728
11392,467
11392,673
11392,3631
11392,3857
11392,12178
11407,312
11407,522
11408,593
11414,67
11414,1354
11414,1404
11414,2527
11414,2964
11426,44
11426,1354
11426,3424
11426,3504
11426,3587
11426,3835
11426,12697
11427,239
11427,383
11427,1728
11427,1730
11427,3597
11427,12751
11428,98
11445,1421
11445,3277
11446,59
11446,446
11446,503
11446,719
11446,1354
11446,3533
11446,12123
11447,1377
11447,1406
11447,2267
11447,11386
11447,12347
11447,14000
11448,44
11448,950
11449,101
11449,919
11449,1421
11449,1789
11449,11564
11449,12348
11449,12454
11449,13882
11449,13887
11449,13968
11449,13989
11449,13998
11449,14060
11449,14062
11450,38
11450,40
11450,41
11450,43
11450,46
11450,77
11450,119
11450,123
11450,157
11450,210
11450,281
11450,306
11450,683
11450,727
11450,11760
11465,42
11465,12271
11466,67
11466,72
11466,92
11466,126
11466,448
11466,700
11466,1369
11466,1498
11466,11121
11466,12207
11467,1377
11467,1526
11467,1870
11467,1896
11467,1970
11481,38
11481,40
11481,41
11481,51
11481,90
11481,176
11481,476
11481,554
11481,633
11481,880
11481,11144
11481,11339
11481,11597
11482,38
11482,39
11482,40
11482,41
11482,43
11482,71
11482,108
11482,114
11482,157
11482,210
11482,361
11482,552
11482,878
11482,11531
11483,38
11483,40
11483,41
11483,68
11483,74
11483,90
11483,108
11483,180
11483,199
11483,233
11483,269
11483,369
11483,592
11483,702
11483,764
11483,890
11483,11179
11483,11785
11483,13636
11484,104
11484,11848
11485,39
11485,77
11485,633
11485,11942
11486,137
11486,154
11486,416
